FID_377_El,field_1,F_,Velocidad,VOLUMEN_CO,Distancia,Altitud,Curso,ANO,MES,DIA,HORA,MIN,SEG,Latitud,Longitud,xcoord,ycoord,x_mina,y_mina,RASTERVALU,FID_Pol_SL,Cat_Zona,Pit,Cat_Bench,Bench,Camino,Tramo,Pendiente,MC,Cat_Carga
422352,594204,145288,56,"266914.79","43553.72",3060,275,2021,9,30,16,35,38,-24.261737,-69.016968,498483.7143,7317143.074,21808.50131,108753.3941,3054.65527344,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
422253,455709,6681,54,"236064.7","41322.51",3055,266,2021,9,20,13,12,2,-24.261733,-69.01722,498458.1346,7317143.514,21782.92158,108753.8339,3054.55297852,4,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
422247,455698,6670,54,"-----","-----",3054,250,2021,9,20,13,11,17,-24.26173,-69.010215,499169.1886,7317143.916,22493.97563,108754.236,3059.54052734,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
422336,590578,141662,59,"266261.99","43502.87",3058,247,2021,9,30,13,18,32,-24.261728,-69.010253,499165.3314,7317144.137,22490.11836,108754.4571,3059.46826172,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
422246,455697,6669,54,"236062.96","41321.78",3054,249,2021,9,20,13,11,16,-24.261685,-69.010078,499183.0947,7317148.899,22507.88168,108759.2194,3059.77856445,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
422335,590577,141661,59,"266261.99","-----",3058,246,2021,9,30,13,18,31,-24.26167,-69.010108,499180.0494,7317150.56,22504.83636,108760.88,3059.66064453,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
421760,358914,164316,62,"219229.45","40117.35",3066,246,2021,9,16,19,21,9,-24.261665,-69.010033,499187.6623,7317151.114,22512.44932,108761.4341,3059.8737793,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
420668,361938,167340,64,"219942.28","40168.94",3051,244,2021,9,16,21,46,56,-24.261643,-69.010078,499183.0943,7317153.55,22507.88135,108763.8696,3059.69091797,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
420613,94173,346639,56,"-----","-----",3073,245,2021,8,22,12,36,52,-24.261637,-69.010072,499183.7033,7317154.214,22508.49034,108764.534,3059.703125,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
421368,455696,6668,54,"236062.8","-----",3054,245,2021,9,20,13,11,15,-24.261635,-69.009933,499197.8128,7317154.436,22522.59976,108764.7565,3059.97192383,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
420873,385806,191296,39,"224146.17","-----",3070,242,2021,9,17,18,4,9,-24.261615,-69.009933,499197.8126,7317156.651,22522.5996,108766.9709,3059.91943359,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
421365,455317,6289,51,"235967.53","41311.01",3086,88,2021,9,20,12,50,2,-24.261588,-69.013367,498849.2382,7317159.611,22174.02516,108769.9312,3055.42089844,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420666,361618,167020,56,"219848.14","40157.79",3060,88,2021,9,16,21,30,46,-24.261583,-69.013642,498821.3237,7317160.162,22146.11075,108770.4821,3055.32983398,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
421432,514181,65153,49,"249063.54","42326.15",3050,84,2021,9,23,16,47,42,-24.261582,-69.013268,498859.2873,7317160.276,22184.07427,108770.5965,3055.52563477,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
421431,514180,65152,47,"249062.45","42326.11",3052,90,2021,9,23,16,47,39,-24.26158,-69.013672,498818.2785,7317160.494,22143.06551,108770.814,3055.33105469,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420612,94172,346638,56,"134650.32","35528.47",3073,244,2021,8,22,12,36,51,-24.261575,-69.009942,499196.8987,7317161.08,22521.68572,108771.3996,3059.79663086,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
420872,385805,191295,38,"-----","-----",3070,242,2021,9,17,18,4,8,-24.26157,-69.009827,499208.572,7317161.634,22533.35896,108771.954,3060.08935547,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
421575,594192,145276,52,"266912.27","-----",3065,244,2021,9,30,16,34,54,-24.261567,-69.009652,499226.3356,7317161.967,22551.12263,108772.2874,3060.60449219,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
421366,455318,6290,52,"235967.53","-----",3088,83,2021,9,20,12,50,5,-24.261562,-69.012917,498894.9159,7317162.494,22219.70294,108772.8142,3056.06079102,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420667,361619,167021,56,"219848.14","40157.82",3058,83,2021,9,16,21,30,48,-24.26156,-69.013337,498852.2831,7317162.712,22177.07007,108773.0317,3055.45361328,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
421430,514179,65151,46,"-----","-----",3051,96,2021,9,23,16,47,37,-24.261553,-69.014077,498777.168,7317163.479,22101.95497,108773.7993,3055.23925781,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
421367,455319,6291,53,"235967.53","41311.06",3088,82,2021,9,20,12,50,6,-24.261547,-69.012772,498909.6343,7317164.156,22234.42127,108774.4764,3056.30322266,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420663,358234,163521,52,"219112.84","-----",3067,89,2021,9,16,18,24,33,-24.261545,-69.013512,498834.5192,7317164.371,22159.30622,108774.6908,3055.31811523,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420662,358233,163520,52,"219112.84","40106.59",3067,91,2021,9,16,18,24,31,-24.261543,-69.013665,498818.9887,7317164.591,22143.77566,108774.9107,3055.29125977,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
421429,514178,65150,46,"249062.45","-----",3051,98,2021,9,23,16,47,36,-24.261542,-69.014213,498763.3629,7317164.696,22088.14992,108775.0158,3055.18823242,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
421433,514182,65154,50,"249063.54","-----",3052,82,2021,9,23,16,47,46,-24.261542,-69.012887,498897.9609,7317164.709,22222.74794,108775.0289,3056.13769531,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420665,361617,167019,55,"219847.5","-----",3060,97,2021,9,16,21,30,43,-24.261538,-69.01426,498758.5921,7317165.138,22083.37905,108775.4582,3055.15600586,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420670,364288,169690,52,"220568.09","40209.14",3058,92,2021,9,16,23,29,8,-24.261538,-69.01355,498830.6619,7317165.145,22155.44888,108775.4654,3055.31884766,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420664,358235,163522,57,"219113.94","40106.65",3068,85,2021,9,16,18,24,35,-24.261532,-69.013062,498880.1971,7317165.814,22204.98414,108776.1345,3055.8190918,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
421558,590235,141319,45,"266167.09","43492.52",3061,87,2021,9,30,13,1,2,-24.261528,-69.013467,498839.0868,7317166.253,22163.87384,108776.5734,3055.31567383,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
421723,603738,154822,39,"268535.01","43666.43",3062,89,2021,9,30,23,39,22,-24.261527,-69.013252,498860.9108,7317166.366,22185.6978,108776.6863,3055.52148438,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420871,385804,191294,37,"224146.17","-----",3070,241,2021,9,17,18,4,7,-24.261525,-69.009728,499218.6208,7317166.617,22543.40779,108776.9372,3060.24584961,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
421557,590234,141318,44,"266167.09","-----",3060,89,2021,9,30,13,1,1,-24.261522,-69.013595,498826.0939,7317166.917,22150.88091,108777.2365,3055.29248047,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420605,603739,154823,40,"268535.01","-----",3062,86,2021,9,30,23,39,24,-24.261518,-69.013138,498872.4825,7317167.364,22197.26948,108777.6838,3055.67626953,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
419504,94171,346637,56,"134650.32","-----",3073,242,2021,8,22,12,36,50,-24.261508,-69.009812,499210.0941,7317168.499,22534.88108,108778.8188,3059.91870117,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
420606,603740,154824,40,"268535.01","43666.45",3062,82,2021,9,30,23,39,25,-24.261507,-69.013032,498883.2421,7317168.583,22208.02909,108778.9028,3055.8527832,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
419544,358232,163519,52,"219111.43","40106.53",3066,96,2021,9,16,18,24,27,-24.261505,-69.014228,498761.8399,7317168.792,22086.6269,108779.1123,3055.16186523,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
419507,94470,347061,58,"134677.31","35531.59",3055,90,2021,8,22,13,13,6,-24.261502,-69.013755,498809.8526,7317169.129,22134.6396,108779.4493,3055.27661133,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420236,455322,6294,54,"-----","-----",3087,92,2021,9,20,12,50,16,-24.261498,-69.011322,499056.8187,7317169.594,22381.60568,108779.9144,3057.62670898,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
419568,364289,169691,52,"220568.09","40209.17",3057,86,2021,9,16,23,29,10,-24.261495,-69.013245,498861.621,7317169.909,22186.40801,108780.2294,3055.52807617,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420233,455316,6288,49,"235965.49","-----",3082,96,2021,9,20,12,49,55,-24.261493,-69.01432,498752.5011,7317170.12,22077.28813,108780.44,3055.11206055,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420607,603741,154825,40,"-----","-----",3062,82,2021,9,30,23,39,26,-24.261493,-69.012925,498894.1032,7317170.134,22218.89017,108780.4539,3056.02075195,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
419560,361624,167026,60,"219850.65","-----",3054,90,2021,9,16,21,31,3,-24.261493,-69.011002,499089.3008,7317170.151,22414.08783,108780.4706,3057.78588867,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
420235,455321,6293,54,"235968.94","-----",3087,93,2021,9,20,12,50,15,-24.261488,-69.011475,499041.288,7317170.7,22366.07505,108781.0203,3057.53417969,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
419561,361625,167027,60,"219850.65","40158.07",3054,85,2021,9,16,21,31,4,-24.261488,-69.010833,499106.4554,7317170.706,22431.24244,108781.0255,3058.32617188,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
420237,455323,6295,55,"235970.51","41311.27",3089,83,2021,9,20,12,50,20,-24.261487,-69.010688,499121.1739,7317170.817,22445.96092,108781.1374,3058.5168457,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
419508,94471,347062,56,"134678.09","35531.64",3055,84,2021,8,22,13,13,10,-24.261485,-69.013298,498856.241,7317171.016,22181.02804,108781.3361,3055.45043945,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
419567,364287,169689,54,"220568.09","-----",3057,97,2021,9,16,23,29,4,-24.261482,-69.014275,498757.0688,7317171.338,22081.85582,108781.6584,3055.11621094,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420604,603737,154821,42,"268535.01","-----",3065,98,2021,9,30,23,39,14,-24.26148,-69.014267,498757.8808,7317171.56,22082.66785,108781.8799,3055.1237793,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
419754,385635,191037,39,"224133.15","40487.82",3059,87,2021,9,17,17,41,53,-24.261477,-69.013343,498851.6731,7317171.901,22176.46015,108782.2214,3055.34228516,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420228,455311,6283,43,"235964.71","-----",3083,91,2021,9,20,12,49,45,-24.26147,-69.015655,498616.9892,7317172.652,21941.77622,108782.972,3055.16748047,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
419556,361620,167022,56,"219849.24","-----",3054,83,2021,9,16,21,30,53,-24.26147,-69.012657,498921.3068,7317172.683,22246.09378,108783.0029,3056.56958008,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420234,455320,6292,54,"235968.94","41311.15",3087,89,2021,9,20,12,50,12,-24.26147,-69.011932,498994.8992,7317172.689,22319.68625,108783.0094,3057.4440918,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
420399,590576,141660,60,"266261.21","43502.82",3057,241,2021,9,30,13,18,27,-24.26147,-69.009682,499223.2897,7317172.707,22548.07668,108783.0271,3060.15234375,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
419509,94472,347063,56,"134678.09","-----",3055,83,2021,8,22,13,13,11,-24.261467,-69.013145,498871.7714,7317173.01,22196.5584,108783.3305,3055.5847168,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420301,514184,65156,52,"249065.9","-----",3052,92,2021,9,23,16,47,56,-24.261467,-69.011505,499038.2426,7317173.025,22363.02965,108783.3452,3057.55639648,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
419555,361616,167018,52,"219846.41","40157.67",3063,96,2021,9,16,21,30,38,-24.261463,-69.01487,498696.672,7317173.436,22021.45902,108783.7558,3054.94140625,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
419547,358238,163525,55,"219116.3","40106.88",3073,86,2021,9,16,18,24,50,-24.261463,-69.01065,499125.031,7317173.475,22449.81798,108783.795,3058.42480469,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
419753,385634,191036,38,"224132.84","-----",3058,95,2021,9,17,17,41,47,-24.26146,-69.014092,498775.6443,7317173.776,22100.43132,108784.0961,3055.24975586,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420413,593814,144898,54,"266814.69","43542.22",3056,90,2021,9,30,16,16,20,-24.26146,-69.01355,498830.661,7317173.782,22155.44804,108784.1016,3054.83666992,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420300,514183,65155,52,"249064.8","42326.3",3053,89,2021,9,23,16,47,53,-24.26146,-69.01178,499010.3282,7317173.798,22335.1152,108784.1179,3057.59448242,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
419543,358231,163518,48,"219111.43","-----",3064,95,2021,9,16,18,24,25,-24.261458,-69.014663,498717.6839,7317173.992,22042.47088,108784.3116,3054.89746094,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
419755,385636,191038,39,"224133.15","-----",3059,83,2021,9,17,17,41,57,-24.261458,-69.013008,498885.6777,7317174.008,22210.46475,108784.3283,3055.86523438,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420229,455312,6284,45,"235964.71","41310.79",3083,89,2021,9,20,12,49,46,-24.261453,-69.01551,498631.7075,7317174.536,21956.4945,108784.8559,3055.07836914,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420230,455313,6285,45,"-----","-----",3083,89,2021,9,20,12,49,47,-24.261453,-69.01551,498631.7075,7317174.536,21956.4945,108784.8559,3055.07836914,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
419557,361621,167023,56,"-----","-----",3053,83,2021,9,16,21,30,54,-24.261452,-69.012497,498937.5477,7317174.677,22262.33469,108784.9973,3057.00439453,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
419546,358237,163524,53,"219115.04","40106.77",3070,92,2021,9,16,18,24,44,-24.26145,-69.011727,499015.708,7317174.906,22340.49497,108785.2256,3057.63720703,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
419545,358236,163523,55,"219115.04","-----",3069,89,2021,9,16,18,24,43,-24.261447,-69.011878,499000.3804,7317175.236,22325.1674,108785.5564,3057.60351563,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
419542,358230,163517,47,"-----","-----",3064,95,2021,9,16,18,24,24,-24.261443,-69.014808,498702.9652,7317175.651,22027.75221,108785.9709,3054.91796875,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420414,593815,144899,54,"266814.69","43542.25",3055,84,2021,9,30,16,16,22,-24.261443,-69.013268,498859.2858,7317175.667,22184.0728,108785.9866,3055.17260742,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
419756,385637,191039,40,"224133.79","40487.86",3059,82,2021,9,17,17,41,58,-24.261443,-69.012893,498897.3509,7317175.67,22222.13788,108785.9902,3056.0859375,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
419569,364290,169692,52,"220570.76","40209.21",3058,81,2021,9,16,23,29,13,-24.261443,-69.012795,498907.2986,7317175.671,22232.08556,108785.9911,3056.27319336,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
419571,364292,169694,52,"220570.76","40209.24",3060,86,2021,9,16,23,29,15,-24.261443,-69.012497,498937.5476,7317175.674,22262.33461,108785.9938,3057.01831055,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420302,514185,65157,50,"249065.9","42326.43",3052,82,2021,9,23,16,48,2,-24.261443,-69.010537,499136.5011,7317175.69,22461.28809,108786.0103,3058.52978516,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
420231,455314,6286,45,"235964.71","-----",3084,91,2021,9,20,12,49,48,-24.261442,-69.015243,498658.8097,7317175.757,21983.5967,108786.0768,3055.09423828,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
419559,361623,167025,58,"219850.65","40158",3052,94,2021,9,16,21,30,59,-24.261442,-69.011498,499038.953,7317175.793,22363.73997,108786.1133,3057.58740234,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
420415,593816,144900,54,"266814.69","-----",3055,85,2021,9,30,16,16,24,-24.261437,-69.01313,498873.2937,7317176.332,22198.08069,108786.6522,3055.27441406,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
419541,358229,163516,47,"219111.43","-----",3064,95,2021,9,16,18,24,23,-24.261433,-69.014947,498688.8556,7317176.757,22013.64263,108787.0766,3055.02539063,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420396,590239,141323,55,"266169.92","43492.76",3055,88,2021,9,30,13,1,18,-24.26143,-69.010963,499093.259,7317177.126,22418.04604,108787.4463,3057.79931641,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
420610,603744,154828,39,"268536.21","-----",3062,85,2021,9,30,23,39,44,-24.26143,-69.010948,499094.7816,7317177.126,22419.56865,108787.4464,3057.83398438,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
419573,364294,169696,56,"-----","-----",3060,88,2021,9,16,23,29,25,-24.261428,-69.011078,499081.5857,7317177.347,22406.37273,108787.6668,3057.68505859,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
420232,455315,6287,47,"235964.71","41310.86",3084,94,2021,9,20,12,49,51,-24.261427,-69.014832,498700.5289,7317177.422,22025.31585,108787.7421,3054.90429688,6,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T1",0.65,"0",""
420395,590238,141322,55,"266169.92","43492.73",3054,93,2021,9,30,13,1,17,-24.261427,-69.011283,499060.7768,7317177.456,22385.56381,108787.7759,3057.59399414,5,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
