FID_886_El,field_1,F_,Velocidad,VOLUMEN_CO,Distancia,Altitud,Curso,ANO,MES,DIA,HORA,MIN,SEG,Latitud,Longitud,xcoord,ycoord,x_mina,y_mina,RASTERVALU,FID_Pol_en,Bench,Cat_Bench,Rampa,MC,Pendiente,Tramo,Pit,Cat_Zona,Cat_Carga
5340,9323,9437,8,"731643.81","47772.37",3089,61,2021,8,23,16,55,32,-24.213543,-69.038132,496333.9698,7322478.686,19658.75683,114089.0064,3092.13964844,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
5351,9699,9813,26,"731720.04","-----",3074,44,2021,8,23,17,11,1,-24.213542,-69.03994,496150.3766,7322478.746,19475.16364,114089.0659,3080.04931641,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5394,12330,12444,24,"732253.57","47801.79",3101,24,2021,8,23,19,8,43,-24.21354,-69.040062,496137.9881,7322478.964,19462.7751,114089.2837,3080.10571289,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5222,11791,11905,13,"732149.39","47796.18",3071,245,2021,8,23,18,46,40,-24.213537,-69.039467,496198.4072,7322479.313,19523.19422,114089.6331,3079.24658203,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5085,5793,5907,28,"731002.52","47736.85",3081,26,2021,8,23,13,23,49,-24.213535,-69.039993,496144.9945,7322479.519,19469.78154,114089.8394,3080.17578125,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5099,6335,6449,8,"731124.98","47742.31",3077,244,2021,8,23,13,49,26,-24.213533,-69.039383,496206.9369,7322479.758,19531.72386,114090.0784,3079.00292969,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5070,4886,5000,11,"-----","-----",2954,38,2021,8,23,12,33,13,-24.213532,-69.041938,495947.4896,7322479.794,19272.27662,114090.1136,2960.34228516,8,"Out Bench","Out Bench","Main ramp",3,9.47,"RN_T19","ENORTE","INPIT",""
5178,9677,9791,35,"731719.83","47776.62",3097,219,2021,8,23,17,10,27,-24.213533,-69.037712,496376.6184,7322479.805,19701.40538,114090.1252,3095.05932617,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
5130,8180,8294,15,"731408.45","47757.63",3096,213,2021,8,23,16,0,28,-24.213532,-69.039505,496194.5484,7322479.866,19519.33535,114090.1856,3079.44946289,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5080,5058,5172,15,"730790.72","-----",3079,248,2021,8,23,12,39,30,-24.213532,-69.039413,496203.8905,7322479.868,19528.67748,114090.1882,3079.07958984,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5148,9301,9415,10,"731640.54","47772.19",3086,221,2021,8,23,16,54,34,-24.21353,-69.03949,496196.0715,7322480.087,19520.85846,114090.4075,3079.42358398,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5100,6366,6480,12,"731132.93","47742.48",3083,52,2021,8,23,13,50,28,-24.213528,-69.038087,496338.5389,7322480.348,19663.32589,114090.6685,3092.69360352,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
5116,7522,7636,28,"731266.27","47752.16",3082,34,2021,8,23,15,20,8,-24.213525,-69.040023,496141.9479,7322480.626,19466.73487,114090.9457,3080.1862793,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5211,11133,11247,21,"732027.52","47790.72",3062,45,2021,8,23,18,16,25,-24.213525,-69.039925,496151.8993,7322480.629,19476.68628,114090.9485,3080.08691406,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5189,10709,10823,17,"731940.94","47785.83",3108,250,2021,8,23,18,0,2,-24.213525,-69.03946,496199.1177,7322480.642,19523.90465,114090.9619,3079.26391602,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5182,10302,10416,29,"731825","47782.62",2844,37,2021,8,23,17,46,50,-24.21352,-69.051537,494972.7596,7322480.796,18297.54661,114091.1162,2834.27807617,14,"Out Bench","Out Bench","Main ramp",3,9.17,"RN_T4","ENORTE","INPIT",""
5138,9110,9224,12,"731590.81","47770.61",2971,43,2021,8,23,16,47,50,-24.213522,-69.042008,495940.3811,7322480.899,19265.16814,114091.2187,2959.91943359,8,"Out Bench","Out Bench","Main ramp",3,9.47,"RN_T19","ENORTE","INPIT",""
5079,5057,5171,15,"730790.72","47713.31",3078,252,2021,8,23,12,39,29,-24.213522,-69.039368,496208.4597,7322480.977,19533.24669,114091.2967,3078.9543457,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5249,13506,13620,14,"732413.18","-----",3070,249,2021,8,23,20,33,12,-24.213522,-69.039262,496219.2235,7322480.98,19544.01045,114091.2998,3078.31811523,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5098,6334,6448,8,"731124.98","47742.3",3077,254,2021,8,23,13,49,24,-24.213517,-69.039337,496211.6074,7322481.531,19536.39443,114091.8512,3078.86401367,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5101,6367,6481,12,"731132.93","-----",3083,57,2021,8,23,13,50,30,-24.213517,-69.038055,496341.788,7322481.567,19666.575,114091.8873,3093.19604492,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
5081,5084,5198,13,"730795.18","47713.51",3091,48,2021,8,23,12,40,17,-24.213517,-69.038033,496344.022,7322481.568,19668.80899,114091.8879,3093.20874023,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
5066,4549,4663,24,"730676.13","47707.95",3072,38,2021,8,23,12,14,41,-24.213515,-69.039985,496145.8063,7322481.734,19470.59326,114092.054,3080.21508789,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5129,8179,8293,17,"731408.45","47757.63",3095,232,2021,8,23,16,0,27,-24.213515,-69.03949,496196.071,7322481.748,19520.85799,114092.0683,3079.36547852,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5147,9300,9414,12,"731640.54","47772.19",3086,239,2021,8,23,16,54,33,-24.213515,-69.039467,496198.4065,7322481.749,19523.19353,114092.0689,3079.26220703,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5149,9324,9438,9,"731643.81","47772.37",3089,50,2021,8,23,16,55,33,-24.213513,-69.038087,496338.5384,7322482.009,19663.32544,114092.3293,3092.81030273,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
5136,8661,8775,40,"731516.94","-----",3140,220,2021,8,23,16,22,13,-24.213513,-69.037827,496364.9401,7322482.016,19689.72712,114092.3364,3094.35717773,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
5188,10708,10822,17,"731940.94","-----",3108,262,2021,8,23,18,0,1,-24.213507,-69.03936,496209.2716,7322482.638,19534.05858,114092.9578,3078.93237305,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5128,8178,8292,17,"731408.45","47757.62",3095,241,2021,8,23,16,0,26,-24.213503,-69.039467,496198.4062,7322483.078,19523.19315,114093.3976,3079.28100586,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5146,9299,9413,14,"731640.54","47772.19",3085,259,2021,8,23,16,54,32,-24.213503,-69.039437,496201.4525,7322483.078,19526.2395,114093.3984,3079.18579102,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5078,5056,5170,13,"730790.72","47713.3",3078,261,2021,8,23,12,39,26,-24.213503,-69.039238,496221.6599,7322483.084,19546.44694,114093.4041,3078.15722656,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5139,9111,9225,12,"731590.81","-----",2970,41,2021,8,23,16,47,51,-24.213502,-69.04203,495938.1465,7322483.112,19262.93349,114093.4324,2959.9230957,8,"Out Bench","Out Bench","Main ramp",3,9.47,"RN_T19","ENORTE","INPIT",""
5217,11588,11702,9,"732097.61","-----",2940,43,2021,8,23,18,39,22,-24.213498,-69.041985,495942.7159,7322483.557,19267.50288,114093.8766,2960.31884766,8,"Out Bench","Out Bench","Main ramp",3,9.47,"RN_T19","ENORTE","INPIT",""
5145,9298,9412,16,"731640.54","-----",3085,264,2021,8,23,16,54,31,-24.213498,-69.039407,496204.4987,7322483.633,19529.28569,114093.9529,3079.09570313,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5187,10707,10821,17,"731940.94","47785.81",3107,261,2021,8,23,17,59,58,-24.213498,-69.039262,496219.2227,7322483.637,19544.00971,114093.957,3078.26196289,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5125,8175,8289,16,"731407.2","-----",3093,255,2021,8,23,16,0,21,-24.213498,-69.039185,496227.0417,7322483.639,19551.82866,114093.9592,3077.73046875,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5102,6368,6482,12,"731132.93","47742.49",3084,47,2021,8,23,13,50,31,-24.213498,-69.038002,496347.1693,7322483.672,19671.95631,114093.9924,3093.33007813,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
5190,10734,10848,18,"731947.28","47786.05",3103,39,2021,8,23,18,0,45,-24.213498,-69.037918,496355.6991,7322483.675,19680.48608,114093.9947,3093.87036133,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
5221,11790,11904,13,"732149.39","47796.16",3072,257,2021,8,23,18,46,37,-24.213497,-69.03936,496209.2713,7322483.745,19534.05827,114094.0649,3078.93725586,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5097,6333,6447,9,"731124.98","47742.29",3077,265,2021,8,23,13,49,21,-24.213497,-69.039245,496220.9489,7322483.748,19545.73594,114094.0682,3078.19677734,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5212,11134,11248,21,"732028.62","47790.73",3063,51,2021,8,23,18,16,26,-24.213493,-69.039878,496156.6709,7322484.173,19481.45787,114094.4929,3080.14501953,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5144,9297,9411,18,"731640.54","47772.17",3085,264,2021,8,23,16,54,28,-24.213493,-69.03933,496212.3175,7322484.189,19537.10449,114094.5087,3078.70727539,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5248,13505,13619,14,"732413.18","47807.81",3070,252,2021,8,23,20,33,9,-24.213493,-69.039185,496227.0415,7322484.193,19551.82851,114094.5128,3077.71533203,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5238,12331,12445,23,"732253.57","47801.79",3099,37,2021,8,23,19,8,44,-24.21349,-69.040008,496143.4699,7322484.501,19468.25694,114094.8213,3080.26147461,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5179,9700,9814,26,"731720.04","47776.95",3073,53,2021,8,23,17,11,2,-24.21349,-69.039872,496157.28,7322484.505,19482.06705,114094.8252,3080.12231445,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5127,8177,8291,17,"731408.45","47757.62",3094,253,2021,8,23,16,0,25,-24.21349,-69.039428,496202.366,7322484.518,19527.153,114094.838,3079.16381836,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5096,6332,6446,9,"731124.98","-----",3077,256,2021,8,23,13,49,20,-24.213488,-69.039215,496223.995,7322484.746,19548.78201,114095.0656,3077.97705078,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5082,5085,5199,13,"730795.18","47713.51",3091,42,2021,8,23,12,40,18,-24.213488,-69.038002,496347.169,7322484.78,19671.95601,114095.0996,3093.38134766,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
5186,10706,10820,16,"731940.94","47785.8",3107,256,2021,8,23,17,59,56,-24.213485,-69.039162,496229.3768,7322485.079,19554.16379,114095.3992,3077.46679688,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5131,8216,8330,12,"731417.3","47757.82",3123,47,2021,8,23,16,1,28,-24.213485,-69.038108,496336.4052,7322485.109,19661.19215,114095.4288,3092.85986328,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
5247,13504,13618,14,"732413.18","47807.8",3069,260,2021,8,23,20,33,8,-24.213483,-69.039138,496231.8138,7322485.301,19556.60081,114095.6214,3077.30639648,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5086,5794,5908,28,"731002.52","47736.85",3081,36,2021,8,23,13,23,50,-24.21348,-69.039932,496151.187,7322485.611,19475.97404,114095.9307,3080.2409668,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5095,6331,6445,10,"731124.98","47742.28",3076,251,2021,8,23,13,49,18,-24.21348,-69.039192,496226.3303,7322485.632,19551.11729,114095.952,3077.69995117,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5216,11297,11411,35,"732043.83","47791.98",3006,226,2021,8,23,18,23,52,-24.213478,-69.04161,495980.7946,7322485.782,19305.58156,114096.1024,2966.52905273,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
5117,7523,7637,27,"731266.27","47752.16",3081,44,2021,8,23,15,20,9,-24.213475,-69.039955,496148.8513,7322486.164,19473.63835,114096.4836,3080.30297852,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5103,6369,6483,11,"731132.93","47742.5",3085,55,2021,8,23,13,50,33,-24.213475,-69.037972,496350.215,7322486.22,19675.00196,114096.5398,3093.74682617,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
5071,4887,5001,10,"730739.14","47711.76",2954,47,2021,8,23,12,33,16,-24.213467,-69.041832,495958.2512,7322486.994,19283.03822,114097.3136,2961.75610352,8,"Out Bench","Out Bench","Main ramp",3,9.47,"RN_T19","ENORTE","INPIT",""
5094,6330,6444,11,"731124.98","47742.28",3078,260,2021,8,23,13,49,16,-24.213467,-69.039123,496233.3365,7322487.073,19558.12349,114097.3933,3077.14916992,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5140,9112,9226,12,"731590.81","47770.62",2971,50,2021,8,23,16,47,52,-24.213465,-69.042008,495940.3792,7322487.21,19265.16625,114097.5297,2960.57250977,8,"Out Bench","Out Bench","Main ramp",3,9.47,"RN_T19","ENORTE","INPIT",""
5089,6129,6243,10,"731066.45","47740.73",2963,35,2021,8,23,13,42,23,-24.213462,-69.041953,495945.9641,7322487.544,19270.75112,114097.8635,2960.88818359,8,"Out Bench","Out Bench","Main ramp",3,9.47,"RN_T19","ENORTE","INPIT",""
5104,6370,6484,11,"731133.26","47742.5",3085,48,2021,8,23,13,50,34,-24.213463,-69.037948,496352.6517,7322487.549,19677.43868,114097.8691,3093.99584961,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
5067,4550,4664,26,"730676.13","-----",3072,47,2021,8,23,12,14,42,-24.213462,-69.039925,496151.8973,7322487.604,19476.68428,114097.9239,3080.29223633,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5213,11135,11249,21,"732028.62","47790.73",3063,56,2021,8,23,18,16,27,-24.213462,-69.039825,496162.0518,7322487.607,19486.83878,114097.9268,3080.10229492,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5183,10303,10417,29,"731825","-----",2845,36,2021,8,23,17,46,51,-24.213455,-69.051483,494978.2404,7322487.995,18303.02738,114098.315,2835.17993164,14,"Out Bench","Out Bench","Main ramp",3,9.17,"RN_T4","ENORTE","INPIT",""
5143,9296,9410,19,"731638.35","47772.15",3085,259,2021,8,23,16,54,23,-24.213458,-69.039108,496234.8594,7322488.07,19559.64638,114098.3902,3077.06494141,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5246,13503,13617,14,"732412.55","47807.79",3069,249,2021,8,23,20,33,5,-24.213458,-69.03904,496241.7644,7322488.072,19566.55144,114098.3921,3076.58544922,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5126,8176,8290,16,"731407.2","47757.6",3093,267,2021,8,23,16,0,22,-24.213457,-69.03923,496222.4709,7322488.177,19547.25787,114098.4974,3077.97412109,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5083,5086,5200,13,"730795.18","-----",3092,40,2021,8,23,12,40,20,-24.213457,-69.037972,496350.2144,7322488.213,19675.00142,114098.5327,3093.92822266,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
5088,5890,6004,28,"731013.15","-----",2986,228,2021,8,23,13,28,40,-24.213455,-69.041778,495963.7343,7322488.324,19288.52125,114098.6439,2962.18115234,8,"Out Bench","Out Bench","Main ramp",3,9.47,"RN_T19","ENORTE","INPIT",""
5185,10705,10819,15,"731940.94","47785.79",3107,250,2021,8,23,17,59,54,-24.213455,-69.039063,496239.4288,7322488.404,19564.21581,114098.7236,3076.72387695,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5239,12332,12446,22,"732254.2","47801.8",3099,47,2021,8,23,19,8,45,-24.21345,-69.039963,496148.0382,7322488.931,19472.82519,114099.2514,3080.3371582,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5077,5055,5169,12,"730788.67","47713.28",3079,255,2021,8,23,12,39,21,-24.21345,-69.039063,496239.4287,7322488.957,19564.21566,114099.2772,3076.72387695,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5072,4888,5002,11,"730739.14","47711.76",2954,42,2021,8,23,12,33,17,-24.213448,-69.041802,495961.2969,7322489.098,19286.08394,114099.4182,2962.09301758,8,"Out Bench","Out Bench","Main ramp",3,9.47,"RN_T19","ENORTE","INPIT",""
5180,9701,9815,26,"731721.49","47776.96",3073,61,2021,8,23,17,11,3,-24.213448,-69.039787,496165.91,7322489.158,19490.69704,114099.4779,3080.13476563,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5076,5054,5168,12,"730788.67","-----",3078,253,2021,8,23,12,39,20,-24.213448,-69.039025,496243.2873,7322489.18,19568.07431,114099.4998,3076.40356445,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5245,13502,13616,14,"732412.55","47807.79",3068,255,2021,8,23,20,33,4,-24.213448,-69.039002,496245.6228,7322489.18,19570.40984,114099.5004,3076.38696289,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
5124,8174,8288,17,"-----","-----",3094,252,2021,8,23,16,0,14,-24.213448,-69.038902,496255.7773,7322489.183,19580.56434,114099.5032,3077.57446289,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
5105,6371,6485,10,"731133.26","47742.5",3086,40,2021,8,23,13,50,35,-24.213448,-69.037942,496353.2605,7322489.21,19678.0475,114099.53,3094.25634766,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
5119,8006,8120,13,"731353.1","-----",2944,43,2021,8,23,15,53,51,-24.213445,-69.041808,495960.6876,7322489.43,19285.47457,114099.7502,2962.10595703,8,"Out Bench","Out Bench","Main ramp",3,9.47,"RN_T19","ENORTE","INPIT",""
5220,11789,11903,14,"732148.08","-----",3071,262,2021,8,23,18,46,32,-24.213445,-69.039147,496230.8987,7322489.508,19555.68573,114099.8284,3077.32275391,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5132,8217,8331,12,"731417.63","-----",3124,43,2021,8,23,16,1,31,-24.213445,-69.038063,496340.9735,7322489.539,19665.76047,114099.8589,3093.55737305,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
5137,8682,8796,27,"731517.62","47766.82",3121,27,2021,8,23,16,22,42,-24.213443,-69.040008,496143.4684,7322489.705,19468.25545,114100.0251,3080.30541992,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5075,5053,5167,12,"730788.67","47713.27",3077,249,2021,8,23,12,39,19,-24.213442,-69.038987,496247.1458,7322489.845,19571.93283,114100.1651,3076.34155273,0,"Out Bench","Out Bench","Outlier",99,0.0,"","ENORTE","INPIT",""
5090,6130,6244,10,"731066.45","47740.73",2964,44,2021,8,23,13,42,24,-24.21344,-69.041938,495947.4866,7322489.98,19272.27356,114100.2998,2961.20922852,8,"Out Bench","Out Bench","Main ramp",3,9.47,"RN_T19","ENORTE","INPIT",""
5242,13296,13410,13,"732362.57","-----",2880,48,2021,8,23,20,26,52,-24.213438,-69.041665,495975.2083,7322490.21,19299.99527,114100.5295,2962.89160156,8,"Out Bench","Out Bench","Main ramp",3,9.47,"RN_T19","ENORTE","INPIT",""
5219,11788,11902,16,"732148.08","47796.14",3070,265,2021,8,23,18,46,31,-24.213438,-69.039108,496234.8588,7322490.285,19559.64576,114100.6046,3077.02099609,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
5121,8171,8285,18,"731405.77","-----",3093,245,2021,8,23,16,0,11,-24.213438,-69.03878,496268.1655,7322490.294,19592.95251,114100.6139,3079.69750977,4,"Out Bench","Out Bench","Buff 10 m",99,0.0,"","ENORTE","INPIT",""
5087,5795,5909,28,"731002.52","-----",3081,51,2021,8,23,13,23,51,-24.213435,-69.039857,496158.8015,7322490.595,19483.58849,114100.9153,3080.19433594,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5214,11136,11250,21,"732028.62","47790.74",3063,62,2021,8,23,18,16,28,-24.213435,-69.03978,496166.6204,7322490.597,19491.40745,114100.9175,3080.11694336,23,"Out Bench","Out Bench","Main ramp",0,0.77,"RN_T13","ENORTE","INPIT",""
5142,9295,9409,18,"731638.35","-----",3084,256,2021,8,23,16,54,21,-24.213435,-69.038963,496249.5827,7322490.621,19574.36969,114100.9409,3076.07958984,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
5123,8173,8287,17,"731406.72","-----",3093,249,2021,8,23,16,0,13,-24.213435,-69.038857,496260.3465,7322490.624,19585.13346,114100.9439,3079.20947266,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
5150,9325,9439,11,"731644.6","47772.38",3090,42,2021,8,23,16,55,37,-24.213435,-69.037987,496348.6906,7322490.648,19673.47758,114100.9682,3093.95117188,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
5106,6372,6486,9,"731133.26","47742.5",3086,46,2021,8,23,13,50,36,-24.213435,-69.037925,496354.9864,7322490.65,19679.77337,114100.9699,3094.42626953,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
5093,6329,6443,11,"-----","-----",3077,254,2021,8,23,13,49,13,-24.21343,-69.039002,496245.6223,7322491.173,19570.40928,114101.4934,3076.35913086,22,"Out Bench","Out Bench","Main ramp",2,6.68,"RN_T12","ENORTE","INPIT",""
